13:29:49,39.9,96.2
13:29:50,40.1,96.9
13:29:51,40.1,96.9
13:29:52,40.1,96.9
13:29:53,40.2,96.9
13:29:54,40.4,97.7
13:29:55,40.5,97.7
13:29:56,40.5,97.7
13:29:57,40.7,98.4
13:29:58,40.8,98.4
13:29:59,40.8,98.4
13:30:00,40.9,98.4
13:30:01,41.0,99.2
13:30:02,41.1,99.2
13:30:03,41.2,99.2
13:30:04,41.4,99.9
13:30:05,41.4,99.9
13:30:06,41.5,99.9
13:30:07,41.5,99.9
13:30:08,41.7,100.6
13:30:09,41.8,100.6
13:30:10,41.8,100.6
13:30:11,42.0,101.3
13:30:12,42.0,101.3
13:30:13,42.1,101.3
13:30:14,42.1,101.3
13:30:15,42.3,101.9
13:30:16,42.3,101.9
13:30:17,42.4,101.9
13:30:18,42.5,102.5
13:30:19,42.5,102.5
13:30:20,42.7,102.5
13:30:21,42.7,102.5
13:30:22,42.8,103.2
13:30:23,42.9,103.2
13:30:24,42.9,103.2
13:30:25,43.1,103.8
13:30:26,43.2,103.8
13:30:27,43.2,103.8
13:30:28,43.3,103.8
13:30:29,43.5,104.4
13:30:30,43.5,104.4
13:30:31,43.6,104.4
13:30:32,43.8,105.1
13:30:33,43.8,105.1
13:30:34,43.9,105.1
13:30:35,43.9,105.1
13:30:36,44.1,105.7
13:30:37,44.1,105.7
13:30:38,44.2,105.7
13:30:39,44.4,106.3
13:30:40,44.4,106.3
13:30:41,44.5,106.3
13:30:42,44.5,106.3
13:30:43,44.6,107.0
13:30:44,44.8,107.0
13:30:45,44.8,107.0
13:30:46,44.9,107.0
13:30:47,44.9,107.0
13:30:48,45.1,107.8
13:30:49,45.1,107.8
13:30:50,45.2,107.8
13:30:51,45.3,107.8
13:30:52,45.4,108.4
13:30:53,45.5,108.4
13:30:54,45.5,108.4
13:30:55,45.7,109.0
13:30:56,45.7,109.0
13:30:57,45.8,109.0
13:30:58,45.8,109.0
13:30:59,45.9,109.0
13:31:00,46.1,109.7
13:31:01,46.1,109.7
13:31:02,46.2,109.7
13:31:03,46.3,109.7
13:31:04,46.4,110.3
13:31:05,46.5,110.3
13:31:06,46.5,110.3
13:31:07,46.6,110.3
13:31:08,46.6,110.3
13:31:09,46.8,111.1
13:31:10,46.8,111.1
13:31:11,46.9,111.1
13:31:12,47.0,111.1
13:31:13,47.0,111.1
13:31:14,47.2,111.8
13:31:15,47.2,111.8
13:31:16,47.3,111.8
13:31:17,47.4,111.8
13:31:18,47.4,111.8
13:31:19,47.5,111.8
13:31:20,47.5,111.8
13:31:21,47.7,111.9
13:31:22,47.7,111.9
13:31:23,47.8,111.9
13:31:24,47.8,111.9
13:31:25,47.9,112.0
13:31:26,48.0,112.0
13:31:27,48.1,112.0
13:31:28,48.1,112.0
13:31:29,48.2,112.0
13:31:30,48.2,111.8
13:31:31,48.2,111.8
13:31:32,48.3,111.5
13:31:33,48.4,111.5
13:31:34,48.4,111.2
13:31:35,48.4,110.8
13:31:36,48.5,110.8
13:31:37,48.5,109.4
13:31:38,48.5,109.4
13:31:39,48.5,109.4
13:31:40,48.6,109.4
13:31:41,48.5,108.3
13:31:42,48.6,107.7
13:31:43,48.6,107.7
13:31:44,48.6,107.0
13:31:45,48.6,107.0
13:31:46,48.6,106.4
13:31:47,48.7,106.4
13:31:48,48.6,105.7
13:31:49,48.6,105.1
13:31:50,48.7,105.1
13:31:51,48.7,104.4
13:31:52,48.7,104.4
13:31:53,48.7,103.7
13:31:54,48.7,103.7
13:31:55,48.7,103.1
13:31:56,48.7,102.4
13:31:57,48.7,102.4
13:31:58,48.6,101.7
13:31:59,48.7,101.7
13:32:00,48.6,101.0
13:32:01,48.6,101.0
13:32:02,48.6,100.3
13:32:03,48.6,99.7
13:32:04,48.6,99.7
13:32:05,48.5,99.1
13:32:06,48.6,99.1
13:32:07,48.5,98.4
13:32:08,48.6,98.4
13:32:09,48.6,98.4
13:32:10,48.5,97.2
13:32:11,48.5,97.2
13:32:12,48.5,97.2
13:32:13,48.6,97.2
13:32:14,48.4,96.1
13:32:15,48.5,96.1
13:32:16,48.4,95.5
13:32:17,48.4,94.9
13:32:18,48.4,94.9
13:32:19,48.4,94.3
13:32:20,48.4,94.3
